date,symbol,sector,entry,sl,t1,t2,exit_price,outcome,return_pct,rel_return_pct,held_days,score,grade,mfe_pct,mae_pct,model_win,trade_win,dow_signal,strength,SMA_20,SMA_50,SMA_200,EMA_9,EMA_21,RSI,RSI_signal,MACD,MACD_signal,MACD_hist,MACD_cross,BB_upper,BB_lower,BB_mid,BB_width,BB_pct,BB_squeeze,ATR,ATR_pct,Vol_MA20,Vol_ratio,OBV,Dist_from_200MA
2022-07-06,ADANIENT,Energy,2267.79,2119.69,2712.08,3156.37,3156.37,T2_HIT,39.18,28.12,29,18,B,40.23,-0.74,True,True,BUY,STRONG,2168.913330078125,2175.003720703125,1837.692437133789,2216.9410415563825,2186.36407704783,59.02806731183306,BULLISH,25.26959216081559,11.700503385276255,13.569088775539337,NONE,2292.514298809196,2045.3123613470539,2168.913330078125,11.397501874970633,0.8999726881292832,False,74.04902384031466,3.27,1825700.2,0.57,132426336,23.4
2022-07-13,ADANIENT,Energy,2348.26,2213.35,2752.98,3157.71,3157.71,T2_HIT,34.47,23.25,24,17,B,35.43,-0.68,True,True,BUY,MEDIUM,2207.659313964844,2175.43875,1859.6788604736328,2297.040195575321,2241.190686799546,64.03369510193863,BULLISH,50.13337866853226,32.27285710600833,17.860521562523928,NONE,2390.250626642618,2025.06800128707,2207.659313964844,16.541620486709,0.8850093978016934,False,67.45379218313306,2.87,1512114.1,0.65,133983158,26.27
2022-07-20,ADANIENT,Energy,2446.65,2325.31,2810.66,3174.68,3174.68,T2_HIT,29.76,22.27,19,19,B,29.98,0.0,True,True,NEUTRAL,STRONG,2287.9646728515627,2199.1815966796876,1883.0533935546875,2383.8961781611215,2309.6889401025423,71.24208982439394,OVERBOUGHT,71.20622348804318,54.3254341557328,16.88078933231038,NONE,2486.885179291987,2089.0441664111386,2287.9646728515627,17.38842463791219,0.8988622578134308,False,60.6671464585939,2.48,1234928.75,0.56,137173404,29.93
2022-07-27,ADANIENT,Energy,2544.07,2432.93,2877.49,3210.92,3210.92,T2_HIT,26.21,21.11,15,17,B,27.87,-0.67,True,True,NEUTRAL,MEDIUM,2376.817028808594,2240.846875,1908.7251586914062,2484.1951527067117,2392.9297034641677,75.88283001343387,OVERBOUGHT,91.43569544769935,75.8506972133706,15.58499823432875,NONE,2601.09758785973,2152.536469757458,2376.817028808594,18.872345353698453,0.8728678420030758,False,55.57293589586448,2.18,1176249.0,0.81,140452996,33.29
2022-08-03,ADANIENT,Energy,2706.48,2591.56,3051.22,3395.97,3395.97,T2_HIT,25.48,23.94,20,19,B,26.57,-1.0,True,True,NEUTRAL,STRONG,2475.395947265625,2289.556728515625,1935.2762854003906,2594.958732951436,2485.982070028057,84.42727805078421,OVERBOUGHT,110.78260882948871,93.4746629745925,17.307945854896204,NONE,2718.2777348700974,2232.514159661153,2475.395947265625,19.62367175019129,0.9757039236062093,False,57.456933490851284,2.12,1043870.55,0.78,145498983,39.85
2022-08-11,ADANIENT,Energy,2828.9,2708.23,3190.92,3552.94,3552.94,T2_HIT,25.59,23.64,21,17,B,25.93,0.0,True,True,NEUTRAL,MEDIUM,2586.204455566406,2354.815400390625,1965.0506579589844,2722.8676612072773,2596.156024648448,85.14792593734913,OVERBOUGHT,131.211227909454,113.91026000001165,17.300967909442363,NONE,2861.7739279890484,2310.6349831437637,2586.204455566406,21.31072598142978,0.9403578784166197,False,60.33788855069937,2.13,1076947.9,0.91,148947776,43.96
2022-08-19,ADANIENT,Energy,3124.52,2966.64,3598.14,4071.77,2966.64,SL_HIT,-5.05,-4.03,2,21,A,1.97,-6.48,False,False,NEUTRAL,STRONG,2736.8578369140623,2436.83103515625,2003.3371209716797,2943.618990693151,2762.27651709089,88.64644356209843,OVERBOUGHT,181.32888554495503,146.9210106422992,34.407874902655834,NONE,3132.5927910906807,2341.122882737444,2736.8578369140623,28.918926576239596,0.9897941105698669,False,78.93799685232077,2.53,1544822.1,3.96,150662810,55.97
2022-08-26,ADANIENT,Energy,3133.85,2938.98,3718.45,4303.06,3268.0,T1_HIT,4.28,7.56,30,16,B,23.74,-3.24,True,True,NEUTRAL,MEDIUM,2875.0514404296873,2527.5496337890627,2043.085669555664,3040.8742047765822,2883.849744707998,73.99613512876283,OVERBOUGHT,173.2092760591354,166.22853987462986,6.980736184505531,NONE,3267.5769678960914,2482.525912963283,2875.0514404296873,27.305635088583998,0.8296558898627464,False,97.43457721116874,3.11,2142243.65,1.35,146273589,53.39
2022-09-05,ADANIENT,Energy,3340.47,3135.04,3956.77,4573.07,3135.04,SL_HIT,-6.15,-1.74,20,19,B,16.09,-7.06,True,False,NEUTRAL,STRONG,3029.6576538085938,2642.6847412109373,2082.339573364258,3197.0669345774413,3026.194425838291,80.18363450977303,OVERBOUGHT,186.87381893535076,174.90086163158318,11.972957303767572,NONE,3405.193216044136,2654.1220915730514,3029.6576538085938,24.790626872541534,0.9138283366692288,False,102.71675825868383,3.07,2725963.55,1.35,155620074,60.42
2022-09-12,ADANIENT,Energy,3457.51,3270.69,4017.97,4578.42,3270.69,SL_HIT,-5.4,0.45,15,16,B,12.16,-10.21,True,False,NEUTRAL,MEDIUM,3199.9577880859374,2770.726376953125,2126.261395263672,3368.7547175754617,3187.525127713274,81.08238590126078,OVERBOUGHT,201.53477929748715,193.21524426928642,8.319535028200733,NONE,3563.906324672663,2836.009251499212,3199.9577880859374,22.747083598525972,0.8538292082894743,False,93.40918821232606,2.7,2869110.1,0.57,158861664,62.61
2022-09-19,ADANIENT,Energy,3771.79,3541.31,4463.22,5154.65,3541.31,SL_HIT,-6.11,-2.67,5,17,B,2.81,-6.53,False,False,NEUTRAL,MEDIUM,3360.8924560546875,2913.622685546875,2175.398527832031,3584.3500958551276,3372.5595089894805,84.14519667944792,OVERBOUGHT,229.61564231985858,210.86182071806292,18.753821601795664,NONE,3819.2538322795126,2902.5310798298624,3360.8924560546875,27.276170375465696,0.9482212885218864,False,115.23626047360607,3.06,3158193.95,0.98,167203415,73.38
2022-09-26,ADANIENT,Energy,3579.69,3398.010886952248,4124.71,4669.74,3398.01,SL_HIT,-5.08,-5.54,4,16,B,2.19,-6.0,False,False,NEUTRAL,MEDIUM,3512.04990234375,3049.305869140625,2225.293914794922,3637.7250891754343,3487.1690311365164,60.22043330022817,BULLISH,188.75174843251307,210.0586967720287,-21.30694833951563,NONE,3897.245701693629,3126.854102993871,3512.04990234375,21.935667775837718,0.587795434618615,False,125.33273271296056,3.5,3253669.2,0.96,161817663,60.86
2022-10-03,ADANIENT,Energy,3151.57,3104.292188720703,3293.39,3435.21,3435.21,T2_HIT,9.0,1.55,19,15,B,14.26,-1.02,True,True,NEUTRAL,MEDIUM,3557.9189208984376,3150.6664404296876,2268.102774658203,3471.445408236632,3459.6642318928502,36.718633727246605,BEARISH,72.22837978859616,147.82929233322778,-75.60091254463163,NONE,3860.001320579322,3255.836521217553,3557.9189208984376,16.980847871856692,-0.1725867635777165,False,148.15461445848345,4.7,4055297.0,1.87,129064722,38.95
2022-10-11,ADANIENT,Energy,3268.0,3089.028365058579,3804.93,4341.86,3913.98,T1_HIT,19.77,10.93,30,18,B,25.11,-4.21,True,True,NEUTRAL,STRONG,3509.6642456054688,3223.865263671875,2308.3834832763673,3328.8753223084805,3383.5051581967327,44.22846937535142,BEARISH,-7.771180186987294,55.70139982728613,-63.472580014273426,NONE,3910.3814519919615,3108.947039218976,3509.6642456054688,22.835073576524593,0.19846523245824046,False,133.30811743325611,4.08,4303367.35,0.59,136575681,41.57
2022-10-18,ADANIENT,Energy,3278.33,3089.028365058579,3846.25,4414.17,3907.99,T1_HIT,19.21,11.63,30,17,B,24.71,-1.2,True,True,NEUTRAL,MEDIUM,3400.1759643554688,3283.5346923828124,2346.581519165039,3263.7513799890435,3324.9007195425806,46.93572286842571,BEARISH,-36.416717723102465,-3.621229199494252,-32.79548852360821,NONE,3801.3716229769166,2998.980305734021,3400.1759643554688,23.598523301572584,0.3481526397411331,False,123.70936395272606,3.77,3806416.2,0.43,137719235,39.71
2022-10-25,ADANIENT,Energy,3294.51,3114.752298380866,3833.76,4373.02,4017.69,T1_HIT,21.95,16.55,30,15,B,24.1,-0.11,True,True,NEUTRAL,MEDIUM,3305.60302734375,3337.0652978515627,2386.5090032958983,3291.2540914135607,3317.4185757773607,48.17413180994837,BEARISH,-20.326366592744762,-17.43663504721927,-2.8897315455254926,NONE,3523.641066028944,3087.564988658556,3305.60302734375,13.192028013139891,0.47455110053979405,False,107.88909486265483,3.27,3146994.15,0.28,136285546,38.05
2022-11-02,ADANIENT,Energy,3574.2,3355.7,4229.69,4885.18,4036.41,PARTIAL_RALLY,12.93,11.09,30,18,B,14.39,-1.07,True,True,BUY,STRONG,3303.63408203125,3377.3769384765624,2428.590403442383,3403.662950830647,3363.455662673926,67.10558334959211,BULLISH,28.36536832312777,-2.441546403724344,30.806914726852114,NONE,3500.6890587213566,3106.579105341143,3303.63408203125,11.929588555942422,1.1865157629030436,False,109.2508828925179,3.06,2006047.9,1.26,143572894,47.17
2022-11-10,ADANIENT,Energy,3985.0,3746.79,4699.63,5414.26,3861.52,PARTIAL_RALLY,-3.1,-3.65,30,19,B,4.95,-4.56,True,False,BUY,STRONG,3456.016796875,3456.25140625,2479.023986206055,3742.141956509437,3561.357770141584,80.3673844955844,OVERBOUGHT,151.33287826913875,74.78232386840536,76.55055440073339,NONE,3990.220508480812,2921.8130852691884,3456.016796875,30.9144163933954,0.9951132904464781,False,119.10466755314074,2.99,2249354.85,1.03,158364536,60.75
2022-11-17,ADANIENT,Energy,4010.85,3773.5,4722.91,5434.97,3773.5,SL_HIT,-5.92,-2.99,26,17,B,4.28,-9.99,True,False,NEUTRAL,MEDIUM,3650.675146484375,3531.941689453125,2534.258278808594,3917.7265031058882,3729.371190233825,73.61594352113006,OVERBOUGHT,183.91383169487153,146.21572099416508,37.69811070070645,NONE,4269.995158187798,3031.3551347809525,3650.675146484375,33.92906719184981,0.7907843615829906,False,118.6767075366962,2.96,2244048.85,1.01,161916320,58.27
2022-11-24,ADANIENT,Energy,3913.98,3837.2505846802965,4144.16,4374.35,3837.25,SL_HIT,-1.96,-3.13,7,19,B,1.09,-2.83,False,False,BUY,STRONG,3816.5483520507814,3583.7015234375,2590.469510498047,3943.113462178363,3817.9731526092523,61.50717066607405,BULLISH,147.54884881905218,158.4214550871992,-10.872606268147024,NONE,4324.069900055801,3309.0268040457627,3816.5483520507814,26.595840072735232,0.5959864739712292,False,115.46326613275654,2.95,2466043.65,1.13,163506161,51.09
2022-12-01,ADANIENT,Energy,3907.99,3794.99015741874,4246.99,4585.99,3794.99,SL_HIT,-2.89,2.46,16,17,B,7.02,-7.62,True,False,NEUTRAL,MEDIUM,3933.6603149414063,3606.48408203125,2644.182533569336,3911.1531662397315,3846.73366879257,60.070740522241145,BULLISH,95.4598738034706,125.09298157064892,-29.633107767178316,NONE,4134.239645225016,3733.0809846577963,3933.6603149414063,10.198101219962483,0.4360083290935716,True,99.30473382635459,2.54,2372003.95,0.4,159389795,47.8
2022-12-08,ADANIENT,Energy,4017.69,3823.07,4601.55,5185.41,3823.07,SL_HIT,-4.84,-2.25,10,17,B,4.1,-5.17,True,False,NEUTRAL,MEDIUM,3960.3767211914064,3635.5821337890625,2700.1600946044923,3961.493242169686,3897.126932665273,65.84349084645856,BULLISH,85.97263133817751,98.98785842446574,-13.015227086288235,NONE,4075.2464037007767,3845.507038682036,3960.3767211914064,5.800947263159037,0.7494706129712179,True,97.30760872990221,2.42,1841325.1,0.49,165680928,48.79
2022-12-15,ADANIENT,Energy,4036.41,3857.5,4573.12,5109.84,3857.5,SL_HIT,-4.43,-2.87,5,14,C,3.62,-5.61,True,False,NEUTRAL,MEDIUM,3965.8317626953126,3695.106826171875,2758.393664550781,4009.2806657504134,3947.3981757969664,64.53077644034107,BULLISH,79.51974252866603,87.01456306354629,-7.494820534880262,NONE,4088.4945599540433,3843.168965436582,3965.8317626953126,6.1859808785920345,0.7876748313287556,True,89.45130937003687,2.22,1664163.65,0.52,163588305,46.33
2022-12-22,ADANIENT,Energy,3861.52,3803.601307373047,4035.29,4209.06,3803.6,SL_HIT,-1.5,0.27,1,13,C,0.0,-6.51,False,False,NEUTRAL,MEDIUM,3971.4140747070314,3768.401455078125,2817.798244628906,3983.501771599971,3960.908026610282,45.198374766216205,BEARISH,46.718471323868926,71.42907878043938,-24.710607456570457,NONE,4128.631292838525,3814.196856575538,3971.4140747070314,7.917442763411238,0.15051568113472621,True,110.96265393393912,2.87,1823672.25,1.58,160945634,37.04
2022-12-29,ADANIENT,Energy,3803.68,3592.1802753579077,4438.18,5072.67,3592.18,SL_HIT,-5.56,-4.04,8,15,B,2.29,-6.71,False,False,NEUTRAL,MEDIUM,3933.395751953125,3819.7719970703124,2870.503447265625,3831.948170439754,3880.33499813604,45.543217675173665,BEARISH,-22.92233231666387,14.828442915639872,-37.75077523230374,NONE,4197.155621986676,3669.6358819195743,3933.395751953125,13.411305989364589,0.25410150797911374,False,114.18146548276266,3.0,1916679.75,0.8,164786692,32.51
2023-01-05,ADANIENT,Energy,3822.84,3620.81,4428.95,5035.05,3620.81,SL_HIT,-5.28,-4.85,3,16,B,1.31,-7.18,False,False,NEUTRAL,MEDIUM,3897.3787841796875,3872.2924365234376,2922.617146606445,3829.035082661574,3860.947663217055,46.88628544903873,BEARISH,-22.331127262119935,-9.951770526336773,-12.379356735783162,NONE,4164.297844030977,3630.4597243283984,3897.3787841796875,13.697363003810262,0.3603803306527856,False,101.01867119051397,2.64,1740251.3,0.57,164561112,30.8
2023-01-12,ADANIENT,Energy,3640.58,3530.8004206721357,3969.9,4299.23,3530.8,SL_HIT,-3.02,-4.74,4,14,C,2.54,-3.29,False,False,NEUTRAL,MEDIUM,3819.330810546875,3901.385517578125,2969.870754394531,3736.219628386545,3801.607694846484,36.45560773388597,BEARISH,-53.54071066044435,-29.529876828842717,-24.01083383160163,NONE,4087.598288238461,3551.063332855289,3819.330810546875,14.047878594374696,0.16683505542669533,False,108.0037080663465,2.97,1868250.9,0.64,159780415,22.58
2023-01-19,ADANIENT,Energy,3457.26,3405.4008691406248,3612.84,3768.41,3405.4,SL_HIT,-1.5,-0.31,4,13,C,1.28,-4.29,False,False,NEUTRAL,MEDIUM,3721.9405517578125,3874.77095703125,3010.6167199707033,3629.431323142204,3721.8595631548046,30.596459437155787,BEARISH,-82.80885089149388,-55.90744118008494,-26.901409711408938,NONE,3938.4955482063096,3505.3855553093154,3721.9405517578125,11.636671431854102,-0.11111678435865832,True,113.14676089937915,3.27,1806209.35,2.05,153601101,14.84
2023-01-27,ADANIENT,Energy,2756.43,2715.088292236328,2880.47,3004.51,2715.09,SL_HIT,-1.5,-1.75,1,13,C,10.0,-3.49,True,False,NEUTRAL,MEDIUM,3609.545031738281,3803.319951171875,3039.831467285156,3355.4587938578625,3547.760690884494,13.855968177165863,OVERSOLD,-168.86850146501456,-102.30448007548844,-66.56402138952612,NONE,4109.434157398749,3109.6559060778127,3609.545031738281,27.698179203473313,-0.35329943530778096,False,144.21950913945471,5.23,2433243.0,6.07,134183302,-9.32
2023-02-03,ADANIENT,Energy,1583.92,1484.5750908128257,1881.95,2179.98,1484.58,SL_HIT,-6.27,-5.77,1,15,B,1.78,-9.55,False,False,NEUTRAL,MEDIUM,3208.6145202636717,3629.1189038085936,3040.7294451904295,2479.6400732354073,3018.1874859910513,13.208543136246817,OVERSOLD,-464.9240428930234,-264.4458692466955,-200.4781736463279,NONE,4565.1221280934815,1852.1069124338617,3208.6145202636717,84.55410266723702,-0.09885267877067325,False,299.1614337988637,18.89,8389433.65,5.23,162585413,-47.91
2023-02-10,ADANIENT,Energy,1843.6,1696.1078222656251,2286.06,2728.52,1696.11,SL_HIT,-8.0,-7.52,1,13,C,4.05,-10.0,True,False,NEUTRAL,MEDIUM,2744.613732910156,3425.766884765625,3030.2193432617187,2078.209182557154,2583.2194466490673,29.452254544198553,OVERSOLD,-509.1157140369269,-433.5109639141392,-75.60475012278766,NONE,4347.913705288834,1141.3137605314787,2744.613732910156,116.83246739996989,0.21901132369227877,False,314.00253120846617,17.03,12319243.25,0.92,152023148,-39.16
2023-02-17,ADANIENT,Energy,1719.57,1582.0054736328125,2132.27,2544.97,1582.01,SL_HIT,-8.0,-7.44,1,14,C,0.0,-9.42,False,False,NEUTRAL,MEDIUM,2281.715930175781,3203.306640625,3015.908348388672,1858.4451497450161,2267.6826748045687,29.313426185035937,OVERSOLD,-462.46883914551336,-467.38824300805913,4.919403862545778,BULLISH_CROSS,3682.5856350553954,880.8462252961667,2281.715930175781,122.79089490089967,0.2993586551177855,False,265.3481651507869,15.43,13976847.05,0.39,162213818,-42.98
2023-02-24,ADANIENT,Energy,1313.26,1293.5618310546874,1372.36,1431.45,1293.56,SL_HIT,-1.5,-1.08,1,12,C,0.0,-14.03,False,False,NEUTRAL,MEDIUM,1823.090399169922,2946.223405761719,2997.794567260742,1565.120267762197,1954.467477743353,23.166768051113095,OVERSOLD,-448.7243210426782,-455.68780174113766,6.9634806984594775,NONE,2674.6206286537713,971.5601696860726,1823.090399169922,93.41612789706562,0.20063913215890608,False,225.82425911144554,17.2,14883394.2,0.59,121628830,-56.19
2023-03-03,ADANIENT,Energy,1876.09,1725.99951171875,2326.35,2776.61,1726.0,SL_HIT,-8.0,-4.87,6,13,C,13.59,-12.14,True,False,AVOID,MEDIUM,1646.1248840332032,2699.0032275390627,2983.0292053222656,1581.6341632465671,1800.983891272088,47.793791248404446,BEARISH,-317.4310337018876,-405.55747733231414,88.12644363042654,NONE,2107.689156343334,1184.5606117230725,1646.1248840332032,56.078888884693015,0.7491110724375267,False,232.83210671560502,12.41,14373025.75,1.59,215280344,-37.11
2023-03-13,ADANIENT,Energy,1871.0,1721.3160693359375,2320.03,2769.07,1721.32,SL_HIT,-8.0,-7.35,1,11,C,0.02,-11.9,False,False,AVOID,MEDIUM,1667.7730224609375,2519.51779296875,2978.095302734375,1815.4841640579482,1853.2192038054836,47.31112358282615,BEARISH,-138.17484165449946,-252.60160565818376,114.4267640036843,NONE,2139.6388175245647,1195.9072273973104,1667.7730224609375,56.58633263744128,0.7153395172993224,False,211.8971361707924,11.33,13527256.65,0.56,226408703,-37.17
2023-03-20,ADANIENT,Energy,1801.67,1657.5382373046875,2234.07,2666.47,1657.54,SL_HIT,-8.0,-8.54,6,10,C,3.11,-12.85,True,False,AVOID,MEDIUM,1684.5799743652344,2318.1871166992187,2970.590062866211,1820.6190763863215,1840.683227309743,45.76159412130209,BEARISH,-86.14308050132149,-151.33269827683182,65.18961777551033,NONE,2172.790983657279,1196.3689650731897,1684.5799743652344,57.96234274671431,0.6199194820236371,False,184.41415954476946,10.24,13388557.55,0.39,233336693,-39.35
2023-03-27,ADANIENT,Energy,1719.92,1640.1090949958525,1959.36,2198.79,1640.11,SL_HIT,-4.64,-4.44,1,10,C,0.58,-8.71,False,False,AVOID,MEDIUM,1764.5170288085938,2124.2978930664062,2959.972846069336,1782.508228442458,1814.2459990118537,42.448216470779734,BEARISH,-70.68857650306177,-97.6546655542769,26.966089051215135,NONE,2160.9966961725163,1368.0373614446714,1764.5170288085938,44.9391715569474,0.44375972324392593,False,149.94029296955182,8.72,12493906.6,0.4,218832760,-41.89
2023-04-05,ADANIENT,Energy,1694.92,1562.2923949912015,2092.79,2490.66,2321.88,T1_HIT,36.99,32.68,30,12,C,38.22,-0.58,True,True,AVOID,MEDIUM,1809.372900390625,1933.9761669921875,2948.137041015625,1729.8158433663375,1771.418008298497,43.4109681540391,BEARISH,-67.71163368682164,-79.96662932222871,12.25499563540707,NONE,2015.035560660096,1603.7102401211541,1809.372900390625,22.733032005184835,0.22173664741731727,False,135.30352743173458,7.98,8259589.3,0.45,217777478,-42.51
2023-04-13,ADANIENT,Energy,1867.35,1717.964111328125,2315.52,2763.68,2529.45,T1_HIT,35.46,31.14,30,10,C,47.51,-5.08,True,True,AVOID,MEDIUM,1775.7415771484375,1785.9964111328125,2940.9856982421875,1792.838698913657,1788.5323640354272,53.41997125076524,BULLISH,-24.300272906307328,-52.825131622189645,28.524858715882317,NONE,1907.3040014064586,1644.1791528904164,1775.7415771484375,14.817744423069682,0.8481644485121753,False,112.85918029861877,6.04,5806409.1,0.59,239082913,-36.51
2023-04-21,ADANIENT,Energy,1799.73,1660.1716530980893,2218.39,2637.05,2637.05,T2_HIT,46.53,42.42,21,11,C,53.05,-1.51,True,True,AVOID,MEDIUM,1782.0775207519532,1747.5723168945312,2932.7797802734376,1821.4334754069023,1807.8444697531863,48.080019931849925,BEARISH,-4.6043905141609685,-21.860080430754252,17.255689916593283,NONE,1917.3269620716828,1646.8280794322236,1782.0775207519532,15.178850498339791,0.5652417521015941,False,94.62313907664911,5.26,4279678.05,0.49,237871772,-38.63
2023-04-28,ADANIENT,Energy,1921.45,1767.737548828125,2382.6,2843.75,2480.29,T1_HIT,29.08,26.11,30,12,C,43.35,-7.25,True,True,AVOID,MEDIUM,1800.7984436035156,1746.77177734375,2923.161357421875,1849.080860830709,1826.1001540635339,58.494977638198115,BULLISH,9.485062261506073,-5.737787448516446,15.222849710022519,NONE,1947.6247140846413,1653.97217312239,1800.7984436035156,16.30679668817535,0.9108781535585947,False,85.47607715338299,4.45,4029710.8,1.53,251637232,-34.27
2023-05-08,ADANIENT,Energy,1884.07,1763.7119630682707,2245.15,2606.23,2606.23,T2_HIT,38.33,37.87,11,11,C,46.2,-1.58,True,True,AVOID,MEDIUM,1849.2478088378907,1760.9889184570313,2912.2958905029295,1878.5669782738821,1851.2614335982848,53.15836390105392,BULLISH,19.550054348707818,9.747120349564003,9.802933999143814,NONE,1939.2575706988061,1759.2380469769753,1849.2478088378907,9.734743113469428,0.6934468657982632,True,83.87589049465386,4.45,3728274.75,0.76,250118511,-35.31
2023-05-15,ADANIENT,Energy,1912.57,1773.1970288576892,2330.69,2748.81,2748.81,T2_HIT,43.72,44.0,6,9,D,44.02,-3.04,True,True,AVOID,WEAK,1878.2550659179688,1808.0622778320312,2900.014737548828,1913.8884980267237,1880.7943785890911,53.70368429438054,BULLISH,28.71204728366979,20.81051013630152,7.90153714736827,NONE,1973.6420458367356,1782.8680859992019,1878.2550659179688,10.156978319890534,0.6798732098497199,True,79.63975721298684,4.16,3771022.65,1.28,251031126,-34.05
2023-05-22,ADANIENT,Energy,2321.88,2136.12544921875,2879.13,3436.38,2383.36,PARTIAL_RALLY,2.65,-3.22,30,13,C,18.63,-7.0,True,True,AVOID,MEDIUM,1914.756170654297,1855.0248315429687,2886.5736944580076,1994.0319486583971,1928.6000483904659,76.04979030063132,OVERBOUGHT,54.29568192943475,28.29759709831255,25.9980848311222,NONE,2120.7727865000757,1708.7395548085185,1914.756170654297,21.518835557571805,1.48807398606071,False,99.48707863372579,4.28,5315649.5,4.95,283020246,-19.56
2023-05-29,ADANIENT,Energy,2529.45,2327.09193359375,3136.52,3743.58,2327.09,SL_HIT,-8.0,-8.36,19,10,C,1.54,-14.63,False,False,AVOID,MEDIUM,2087.077667236328,1914.4936352539062,2884.329529418945,2358.2562481551336,2159.664578344843,72.57338626955294,OVERBOUGHT,176.11436600863726,111.60934218137704,64.50502382726022,NONE,2645.6917916594653,1528.463542813191,2087.077667236328,53.530746190470644,0.8959531878349328,False,129.37312557057533,5.11,7784798.55,0.36,297605465,-12.3
2023-06-05,ADANIENT,Energy,2429.53,2235.167177734375,3012.62,3595.7,2235.17,SL_HIT,-8.0,-8.39,14,9,D,3.82,-11.12,True,False,AVOID,WEAK,2230.9683471679687,1979.544267578125,2876.772279663086,2426.5657571610996,2275.1684616442703,64.56133933447731,BULLISH,160.9727312607397,151.57416970070912,9.398561560030572,NONE,2810.527089014755,1651.4096053211824,2230.9683471679687,51.95580139740562,0.671303769152833,False,120.04423087180837,4.94,7421420.25,0.4,281394568,-15.55
2023-06-12,ADANIENT,Energy,2480.29,2352.923601325989,2862.38,3244.47,2352.92,SL_HIT,-5.14,-5.97,5,9,D,1.7,-5.42,False,False,AVOID,WEAK,2359.9660827636717,2046.2418994140626,2862.325562133789,2441.3914064471746,2339.7198667617035,67.01411146692308,BULLISH,124.92522474094949,139.89639299381471,-14.971168252865226,NONE,2830.2044981701983,1889.7276673571453,2359.9660827636717,39.85128590118102,0.6279364539453184,False,102.84779470919968,4.15,7189958.05,0.39,278415259,-13.35
2023-06-19,ADANIENT,Energy,2397.04,2352.923601325989,2529.38,2661.73,2352.92,SL_HIT,-1.84,-1.36,4,9,D,2.02,-9.92,False,False,AVOID,WEAK,2477.529650878906,2122.2875317382814,2846.8215155029297,2450.3157986427354,2384.2833185784584,55.08102866944006,BULLISH,92.97879275898731,116.15634668356603,-23.177553924578717,NONE,2580.2987792479057,2374.7605225099064,2477.529650878906,8.29609674560643,0.10838764481989462,True,95.44358672915783,3.98,6380636.45,1.8,275108203,-15.8
2023-06-26,ADANIENT,Energy,2291.43,2148.574143369442,2720.0,3148.57,2471.25,PARTIAL_RALLY,7.85,3.14,30,10,C,11.96,-1.07,True,True,STRONG SELL / AVOID,MEDIUM,2428.71845703125,2175.6843872070312,2824.2356097412107,2367.598340430502,2366.500696926181,45.93550625880826,BEARISH,33.98829233688775,75.12638977563955,-41.1380974387518,NONE,2559.992217464488,2297.4446965980123,2428.71845703125,10.810125813734757,-0.02290459355478227,True,103.6222779242541,4.52,5097730.9,1.54,254344813,-18.87
2023-07-04,ADANIENT,Energy,2383.36,2194.68,2949.41,3515.46,2441.84,PARTIAL_RALLY,2.45,2.57,30,9,D,8.0,-1.95,True,True,AVOID,WEAK,2403.1025512695314,2227.9542797851564,2797.086755981445,2370.9096623172672,2367.3133283978227,53.27510552106376,BULLISH,22.052586061371585,40.19728694739421,-18.144700886022626,NONE,2538.128314835003,2268.07678770406,2403.1025512695314,11.237619759018527,0.42690554195622005,True,94.33925975330862,3.96,6377725.3,0.36,273857782,-14.79
2023-07-11,ADANIENT,Energy,2419.67,2253.55,2918.03,3416.4,2526.93,PARTIAL_RALLY,4.43,4.7,30,10,C,12.36,-3.42,True,True,STRONG SELL / AVOID,MEDIUM,2392.1222412109373,2282.7714184570314,2765.448540649414,2391.9343426012474,2379.8797998715213,56.387178607848604,BULLISH,22.04161242045211,27.540166629506622,-5.498554209054511,NONE,2518.4598695124614,2265.784612909413,2392.1222412109373,10.562807044306364,0.6090288844960664,True,83.06192637702398,3.43,6127045.5,0.37,282728045,-12.5
2023-07-18,ADANIENT,Energy,2413.68,2325.1974360046634,2679.12,2944.57,2509.75,T1_HIT,3.98,6.49,30,10,C,12.64,-0.89,True,True,AVOID,MEDIUM,2374.20185546875,2332.269150390625,2733.0367108154296,2392.022524602327,2383.402383287309,55.36203546445069,BULLISH,15.910437038766304,19.661904434766853,-3.7514673960005496,NONE,2470.9825435653756,2277.4211673721247,2374.20185546875,8.1526924826295,0.7039525887157663,True,78.70868954857619,3.26,5443051.75,1.1,290457202,-11.69
2023-07-25,ADANIENT,Energy,2463.36,2327.74,2870.23,3277.1,2493.17,PARTIAL_RALLY,1.21,0.97,30,14,C,10.37,-3.51,True,True,AVOID,MEDIUM,2394.334375,2382.1161108398437,2707.8771551513673,2417.502355705441,2400.0778167351223,61.44774219208889,BULLISH,20.87402670121992,18.83094047412267,2.0430862270972483,BULLISH_CROSS,2463.0143783382446,2325.6543716617552,2394.334375,5.736876524461598,1.002536507087729,True,67.81064825551272,2.75,3852819.35,0.78,292380372,-9.03
